"","recordID","year","month","day","period","plot","treatment","note1","stake","species","scientificname","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","nestdir","neststk","note4","note5"
"147",1333,1978,10,7,16,17,"control",NA,53,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,50,121,"4880",NA,"0",NA,"0","0",NA,43,NA,NA
"148",1313,1978,10,7,16,17,"control",NA,13,"OL","Onychomys leucogaster","M","Z",NA,NA,NA,NA,NA,NA,20,30,"1559",NA,"0",NA,"0","0",NA,0,NA,NA
"149",1394,1978,10,8,16,18,"control",1,NA,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,39,"1598",NA,"0",NA,"0","0",NA,0,NA,NA
"150",1363,1978,10,8,16,18,"control",NA,33,"DS","Dipodomys spectabilis","M","Z",NA,NA,NA,NA,NA,NA,49,112,"1514",NA,"0",NA,"0","0","SW",32,NA,NA
"151",1373,1978,10,8,16,18,"control",NA,44,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,51,135,"4631",NA,"0",NA,"0","0",NA,15,NA,NA
"152",1360,1978,10,8,16,18,"control",NA,17,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,48,113,"1404",NA,"0",NA,"0","0","N",17,NA,NA
"153",1357,1978,10,8,16,18,"control",NA,16,"PF","Perognathus flavus","F","Z",NA,NA,NA,NA,NA,NA,15,7,"3",NA,"0",NA,"0","0",NA,0,NA,NA
"154",1378,1978,10,8,16,18,"control",NA,55,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,16,"1000",NA,"0",NA,"0","0",NA,0,NA,NA
"155",1320,1978,10,7,16,20,"control",NA,25,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,35,35,"1499",NA,"0",NA,"0","0",NA,0,NA,NA
"156",1310,1978,10,7,16,20,"control",NA,11,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,41,"1498",NA,"0",NA,"0","0",NA,0,NA,NA
"157",1326,1978,10,7,16,20,"control",NA,34,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,52,131,"4511",NA,"0",NA,"0","0","SW",75,NA,NA
"158",1345,1978,10,7,16,20,"control",1,75,"NA","Neotoma albigula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0","0",NA,0,NA,NA
"159",1336,1978,10,7,16,22,"control",NA,56,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,50,124,"4657",NA,"4451",NA,"4657","0",NA,46,NA,NA
"160",1323,1978,10,7,16,22,"control",NA,31,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,51,112,"4500",NA,"0",NA,"0","0","SE",51,NA,NA
"161",2131,1979,10,25,28,2,"control",NA,63,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"B",NA,37,47,"2042",NA,"0",NA,"0","0",NA,0,NA,NA
"162",2122,1979,10,25,28,2,"control",NA,33,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,35,35,"2073",NA,"0",NA,"0","0",NA,0,NA,NA
"163",2133,1979,10,25,28,2,"control",NA,71,"NA","Neotoma albigula","F","Z",NA,NA,NA,NA,NA,NA,33,274,"2074",NA,"0",NA,"0","0",NA,0,NA,NA
"164",2137,1979,10,25,28,4,"control",NA,77,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,35,49,"2076",NA,"0",NA,"0","0",NA,0,NA,NA
"165",2126,1979,10,25,28,4,"control",NA,54,"DS","Dipodomys spectabilis","F",NA,NA,NA,"S",NA,NA,NA,50,126,"1719",NA,"1716",NA,"0","0",NA,66,NA,NA
"166",2118,1979,10,25,28,4,"control",NA,27,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,48,130,"2015",NA,"0",NA,"0","0",NA,37,NA,NA
"167",2119,1979,10,25,28,6,"control",NA,27,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,21,23,"2029",NA,"0",NA,"0","0",NA,0,NA,NA
"168",2079,1979,10,24,28,8,"control",NA,17,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,36,50,"2061",NA,"0",NA,"0","0",NA,0,NA,NA
"169",2082,1979,10,24,28,8,"control",NA,27,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,33,47,"2062",NA,"0",NA,"0","0",NA,0,NA,NA
"170",2097,1979,10,24,28,8,"control",NA,57,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,51,120,"4847",NA,"0",NA,"0","0","E",25,NA,NA
"171",2088,1979,10,24,28,9,"control",NA,42,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,43,"2035",NA,"0",NA,"0","0",NA,0,NA,NA
"172",2083,1979,10,24,28,9,"control",NA,27,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P","R",NA,32,45,"1749",NA,"0",NA,"0","0",NA,0,NA,NA
"173",2074,1979,10,24,28,9,"control",NA,11,"DO","Dipodomys ordii","M",NA,"J",NA,NA,NA,NA,NA,33,26,"2069",NA,"0",NA,"0","0",NA,0,NA,NA
"174",2106,1979,10,24,28,9,"control",NA,72,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,47,102,"1751",NA,"0",NA,"0","0","NE",71,NA,NA
"175",2098,1979,10,24,28,9,"control",NA,57,"DS","Dipodomys spectabilis","F",NA,NA,NA,"S",NA,NA,NA,50,123,"1490",NA,"0",NA,"0","0","SE",54,NA,NA
"176",2087,1979,10,24,28,9,"control",NA,37,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,50,145,"4526",NA,"0",NA,"0","0",NA,22,NA,NA
"177",2104,1979,10,24,28,9,"control",NA,71,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,22,22,"2058",NA,"0",NA,"0","0",NA,0,NA,NA
"178",2100,1979,10,24,28,9,"control",NA,62,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,21,21,"2063",NA,"0",NA,"0","0",NA,0,NA,NA
"179",2091,1979,10,24,28,11,"control",NA,45,"DM","Dipodomys merriami","M",NA,"J",NA,NA,NA,NA,NA,35,29,"2065",NA,"0",NA,"0","0",NA,0,NA,NA
"180",2090,1979,10,24,28,11,"control",NA,42,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,34,28,"2066",NA,"0",NA,"0","0",NA,0,NA,NA
"181",2076,1979,10,24,28,11,"control",NA,14,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,49,137,"1762",NA,"0",NA,"0","0","N",14,NA,NA
"182",2096,1979,10,24,28,11,"control",NA,56,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,20,27,"2064",NA,"0",NA,"0","0",NA,0,NA,NA
"183",2108,1979,10,24,28,11,"control",NA,76,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,19,18,"2078",NA,"0",NA,"0","0",NA,0,NA,NA
"184",2109,1979,10,24,28,11,"control",NA,77,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,21,19,"2048",NA,"0",NA,"0","0",NA,0,NA,NA
"185",2084,1979,10,24,28,11,"control",NA,31,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,16,"5010",NA,"0",NA,"0","0",NA,0,NA,NA
"186",2086,1979,10,24,28,12,"control",NA,33,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,33,40,"2044",NA,"0",NA,"0","0",NA,0,NA,NA
"187",2101,1979,10,24,28,12,"control",NA,62,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,45,"2068",NA,"0",NA,"0","0",NA,0,NA,NA
"188",2075,1979,10,24,28,12,"control",NA,11,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,35,52,"1769",NA,"0",NA,"0","0",NA,0,NA,NA
"189",2078,1979,10,24,28,12,"control",NA,16,"NA","Neotoma albigula","F",NA,"J",NA,NA,NA,NA,NA,32,92,"2067",NA,"0",NA,"0","0","S",15,NA,NA
"190",2081,1979,10,24,28,12,"control",NA,23,"NA","Neotoma albigula","F",NA,NA,NA,NA,NA,"E",NA,32,211,"1709",NA,"0",NA,"0","0","SW",23,NA,NA
"191",2130,1979,10,25,28,13,"control",NA,62,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,47,"1752",NA,"0",NA,"0","0",NA,0,NA,NA
"192",2125,1979,10,25,28,13,"control",NA,51,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,52,135,"2010",NA,"0",NA,"0","0","SE",51,NA,NA
"193",2120,1979,10,25,28,14,"control",1,31,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,35,NA,"1739",NA,"0",NA,"0","0",NA,NA,NA,"E"
"194",2128,1979,10,25,28,14,"control",NA,55,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"B",NA,35,49,"4426",NA,"0",NA,"4541","4675, 1609",NA,0,NA,NA
"195",2115,1979,10,25,28,14,"control",NA,17,"DS","Dipodomys spectabilis","F",NA,NA,NA,"S",NA,NA,NA,52,133,"4540",NA,"0",NA,"0","0",NA,55,NA,NA
"196",2085,1979,10,24,28,17,"control",NA,32,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,38,46,"1423",NA,"0",NA,"0","0",NA,0,NA,NA
"197",2105,1979,10,24,28,17,"control",NA,71,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,34,49,"1786",NA,"0",NA,"0","0",NA,0,NA,NA
"198",2095,1979,10,24,28,17,"control",NA,55,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,123,"1791",NA,"0",NA,"0","0",NA,43,NA,NA
"199",2094,1979,10,24,28,17,"control",NA,54,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,156,"4645",NA,"0",NA,"0","0","SE",51,NA,NA
"200",2102,1979,10,24,28,17,"control",NA,66,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,32,133,"2072",NA,"0",NA,"0","0","SE",67,NA,NA
"201",2134,1979,10,25,28,18,"control",NA,72,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,49,127,"2002",NA,"0",NA,"2002","0","SW",32,NA,NA
"202",2080,1979,10,24,28,20,"control",NA,17,"DS","Dipodomys spectabilis","F",NA,NA,NA,"S",NA,NA,NA,51,151,"1712",NA,"0",NA,"0","0","SW",75,NA,NA
"203",2107,1979,10,24,28,20,"control",NA,73,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,32,171,"2071",NA,"0",NA,"0","0","SE",52,NA,NA
"204",2093,1979,10,24,28,22,"control",NA,52,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,50,143,"1675",NA,"0",NA,"0","0","SW",52,NA,NA
"205",2124,1979,10,25,28,24,"control",NA,43,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,38,50,"1695",NA,"2082",NA,"0","0",NA,0,NA,NA
"206",2113,1979,10,25,28,24,"control",NA,12,"DS","Dipodomys spectabilis","F",NA,NA,NA,NA,NA,"R",NA,52,122,"4535",NA,"2079",NA,"4535","0","S",11,NA,NA
"207",2116,1979,10,25,28,24,"control",NA,17,"PE","Peromyscus eremicus","M","Z",NA,NA,NA,NA,NA,NA,18,19,"2070",NA,"0",NA,"0","0",NA,0,NA,NA
"208",3357,1980,10,11,39,1,"control",NA,66,"DS","Dipodomys spectabilis","M",NA,NA,"M",NA,NA,NA,NA,52,150,"-1",NA,"0",NA,"0","0","SW",66,NA,NA
"209",3343,1980,10,11,39,1,"control",NA,37,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,31,171,"2635",NA,"0",NA,"0","0","NE",47,NA,NA
"210",3355,1980,10,11,39,1,"control",1,63,"PF","Perognathus flavus","F",NA,NA,NA,NA,NA,"E",NA,15,NA,"6012",NA,"0",NA,"0","0",NA,0,NA,NA
"211",3388,1980,10,12,39,2,"control",NA,54,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,34,45,"2250",NA,"0",NA,"0","0",NA,0,NA,NA
"212",3380,1980,10,12,39,2,"control",NA,31,"DS","Dipodomys spectabilis","F",NA,NA,NA,"S",NA,NA,NA,53,137,"2558",NA,"0",NA,"0","0","SW",14,NA,NA
"213",3387,1980,10,12,39,4,"control",NA,47,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,50,137,"2015",NA,"0",NA,"0","0",NA,37,NA,NA
"214",3381,1980,10,12,39,4,"control",NA,33,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,52,126,"1719",NA,"1716",NA,"2170","0","E",71,NA,NA
"215",3371,1980,10,12,39,4,"control",NA,13,"OL","Onychomys leucogaster","F","Z",NA,NA,NA,NA,NA,NA,20,32,"2621",NA,"0",NA,"0","0",NA,0,NA,NA
"216",3393,1980,10,12,39,4,"control",NA,66,"OL","Onychomys leucogaster","M","Z",NA,NA,NA,NA,NA,NA,20,36,"2153",NA,"0",NA,"0","0",NA,0,NA,NA
"217",3368,1980,10,12,39,6,"control",NA,12,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,39,"2597",NA,"0",NA,"0","0",NA,0,NA,NA
"218",3375,1980,10,12,39,6,"control",NA,17,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,37,47,"2645",NA,"2617",NA,"0","0",NA,0,"TE",NA
"219",3372,1980,10,12,39,6,"control",NA,13,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,19,22,"2618",NA,"0",NA,"0","0",NA,0,NA,NA
"220",3359,1980,10,11,39,8,"control",NA,67,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,53,142,"2010",NA,"0",NA,"0","0","W",51,NA,NA
"221",3354,1980,10,11,39,8,"control",NA,62,"OL","Onychomys leucogaster","M",NA,"J",NA,NA,NA,NA,NA,19,18,"2634",NA,"0",NA,"0","0",NA,0,NA,NA
"222",3356,1980,10,11,39,8,"control",NA,64,"OL","Onychomys leucogaster","M",NA,"J",NA,NA,NA,NA,NA,20,18,"2632",NA,"0",NA,"0","0",NA,0,NA,NA
"223",3331,1980,10,11,39,8,"control",NA,14,"OL","Onychomys leucogaster","M",NA,"J",NA,NA,NA,NA,NA,20,15,"2633",NA,"0",NA,"0","0",NA,0,NA,NA
"224",3328,1980,10,11,39,8,"control",NA,12,"OL","Onychomys leucogaster","F","Z",NA,NA,NA,NA,NA,NA,23,38,"2527",NA,"0",NA,"0","0",NA,0,NA,NA
"225",3391,1980,10,12,39,9,"control",NA,61,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,44,"2610",NA,"0",NA,"0","0",NA,0,NA,NA
"226",3379,1980,10,12,39,9,"control",NA,27,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,48,121,"2518",NA,"0",NA,"0","0","E",46,NA,NA
"227",3390,1980,10,12,39,9,"control",NA,57,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,49,120,"4490",NA,"0",NA,"0","0","E",46,NA,NA
"228",3397,1980,10,12,39,9,"control",NA,73,"OL","Onychomys leucogaster","F",NA,"J",NA,NA,NA,NA,NA,20,16,"2609",NA,"0",NA,"0","0",NA,0,NA,NA
"229",3345,1980,10,11,39,11,"control",NA,37,"DM","Dipodomys merriami","M",NA,NA,"M",NA,NA,NA,NA,37,39,"2583",NA,"0",NA,"0","0",NA,0,NA,"D"
"230",3358,1980,10,11,39,11,"control",NA,66,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,130,"2520",NA,"2521",NA,"2520","0","NW",27,NA,NA
"231",3329,1980,10,11,39,11,"control",NA,12,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,16,"13",NA,"0",NA,"0","0",NA,0,NA,NA
"232",3392,1980,10,12,39,12,"control",NA,64,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,61,"2068",NA,"0",NA,"0","0",NA,0,NA,NA
"233",3403,1980,10,12,39,12,"control",NA,77,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,40,"2614",NA,"0",NA,"0","0",NA,0,NA,NA
"234",3373,1980,10,12,39,12,"control",NA,13,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,45,"2044",NA,"0",NA,"0","0",NA,0,NA,NA
"235",3367,1980,10,12,39,12,"control",NA,11,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,41,"2616",NA,"0",NA,"0","0",NA,0,NA,NA
"236",3369,1980,10,12,39,12,"control",NA,12,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,140,"1708",NA,"0",NA,"0","0","NW",21,NA,NA
"237",3374,1980,10,12,39,12,"control",NA,15,"NA","Neotoma albigula","F","Z",NA,NA,NA,NA,NA,NA,33,200,"2508",NA,"0",NA,"0","0","SE",22,NA,NA
"238",3376,1980,10,12,39,12,"control",NA,17,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,19,26,"2282",NA,"0",NA,"0","0",NA,0,NA,NA
"239",3400,1980,10,12,39,12,"control",NA,76,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,19,25,"2085",NA,"0",NA,"0","0",NA,0,NA,NA
"240",3350,1980,10,11,39,13,"control",NA,53,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,46,"2630",NA,"0",NA,"0","0",NA,0,NA,NA
"241",3330,1980,10,11,39,13,"control",NA,12,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,50,119,"2622",NA,"2620",NA,"0","0","SW",51,NA,NA
"242",3353,1980,10,11,39,13,"control",NA,61,"PF","Perognathus flavus","F","Z",NA,NA,NA,NA,NA,NA,14,7,"5002",NA,"0",NA,"0","0",NA,0,NA,NA
"243",3401,1980,10,12,39,14,"control",NA,76,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,47,"2112",NA,"0",NA,"0","0",NA,0,NA,NA
"244",3399,1980,10,12,39,14,"control",NA,75,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P",NA,NA,35,62,"4426",NA,"0",NA,"4541","4675, 1609",NA,0,NA,NA
"245",3385,1980,10,12,39,14,"control",NA,37,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,47,110,"2369",NA,"0",NA,"0","0","SE",33,NA,NA
"246",3361,1980,10,11,39,17,"control",NA,74,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,34,49,"2247",NA,"0",NA,"0","0",NA,0,NA,NA
"247",3346,1980,10,11,39,17,"control",NA,41,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,149,"4645",NA,"1444",NA,"2528","0","SE",51,NA,NA
"248",3340,1980,10,11,39,17,"control",NA,32,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,49,128,"2531",NA,"0",NA,"0","0",NA,43,NA,NA
"249",3333,1980,10,11,39,17,"control",NA,17,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,20,35,"2064",NA,"0",NA,"0","0",NA,0,NA,NA
"250",3389,1980,10,12,39,18,"control",NA,54,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,49,"2320",NA,"0",NA,"0","0",NA,0,NA,NA
"251",3378,1980,10,12,39,18,"control",NA,21,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,140,"2002",NA,"0",NA,"0","0","SE",31,NA,NA
"252",3383,1980,10,12,39,18,"control",NA,35,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,47,116,"2430",NA,"0",NA,"0","0","N",15,NA,NA
"253",3394,1980,10,12,39,18,"control",NA,66,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,25,"2612",NA,"0",NA,"0","0",NA,0,NA,NA
"254",3386,1980,10,12,39,18,"control",NA,44,"PF","Perognathus flavus","M",NA,NA,"S",NA,NA,NA,NA,15,8,"8014",NA,"0",NA,"0","0",NA,0,NA,NA
"255",3349,1980,10,11,39,20,"control",NA,52,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,34,39,"2600",NA,"0",NA,"0","0",NA,0,NA,NA
"256",3338,1980,10,11,39,20,"control",NA,25,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,38,"2626",NA,"0",NA,"0","0",NA,0,NA,NA
"257",3337,1980,10,11,39,20,"control",NA,24,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,50,151,"1712",NA,"0",NA,"0","0","SW",74,NA,NA
"258",3351,1980,10,11,39,20,"control",NA,53,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,31,212,"2071",NA,"0",NA,"0","0","SE",52,NA,NA
"259",3363,1980,10,11,39,20,"control",NA,76,"PE","Peromyscus eremicus","M","Z",NA,NA,NA,NA,NA,NA,20,18,"2625",NA,"0",NA,"0","0",NA,0,NA,NA
"260",3334,1980,10,11,39,22,"control",NA,17,"DS","Dipodomys spectabilis","M",NA,NA,"M",NA,NA,NA,NA,47,128,"2420",NA,"0",NA,"0","0","SE",27,NA,NA
"261",3348,1980,10,11,39,22,"control",NA,51,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,51,124,"2385",NA,"0",NA,"0","0","SE",51,NA,NA
"262",3362,1980,10,11,39,22,"control",NA,74,"PF","Perognathus flavus","F",NA,NA,NA,NA,"P",NA,NA,16,8,"7014",NA,"0",NA,"0","0",NA,0,NA,NA
"263",4862,1981,10,1,50,1,"control",NA,67,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,37,62,"2702",NA,"0",NA,"0","0",NA,NA,NA,NA
"264",4858,1981,10,1,50,2,"control",NA,27,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,52,151,"2558",NA,"0",NA,"0","0",NA,13,NA,NA
"265",4859,1981,10,1,50,2,"control",NA,35,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,34,208,"3036",NA,"0",NA,"0","0",NA,16,NA,NA
"266",4863,1981,10,1,50,4,"control",NA,72,"DS","Dipodomys spectabilis","M",NA,NA,"R",NA,NA,NA,NA,52,153,"2947",NA,"0",NA,"0","0",NA,NA,NA,NA
"267",4857,1981,10,1,50,4,"control",NA,25,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,52,146,"1719",NA,"1716",NA,"0","0",NA,37,NA,NA
"268",4860,1981,10,1,50,4,"control",NA,42,"RM","Reithrodontomys megalotis","M",NA,NA,"S",NA,NA,NA,NA,19,14,"5001",NA,"0",NA,"0","0",NA,NA,NA,NA
"269",4864,1981,10,1,50,8,"control",NA,72,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,54,152,"2963",NA,"0",NA,"0","0","W",51,NA,NA
"270",4856,1981,10,1,50,8,"control",NA,11,"PE","Peromyscus eremicus","M","Z",NA,NA,NA,NA,NA,NA,22,20,"101",NA,"0",NA,"0","0",NA,NA,NA,NA
"271",4861,1981,10,1,50,9,"control",NA,57,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,52,125,"4490",NA,"0",NA,"0","0",NA,46,NA,NA
"272",4865,1981,10,1,50,9,"control",NA,72,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,50,137,"2690",NA,"0",NA,"0","0","SE",61,NA,NA
"273",4943,1981,10,26,51,1,"control",NA,27,"DO","Dipodomys ordii","F",NA,NA,NA,"S",NA,NA,NA,38,59,"2702",NA,"0",NA,"0","0",NA,NA,NA,NA
"274",4955,1981,10,26,51,1,"control",NA,67,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,53,165,"2213",NA,"2669",NA,"0","0","SW",66,NA,NA
"275",4949,1981,10,26,51,1,"control",NA,47,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,34,187,"3006",NA,"0",NA,"0","0","NE",47,NA,NA
"276",4945,1981,10,26,51,1,"control",NA,31,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,24,14,"4905",NA,"0",NA,"0","0",NA,NA,NA,NA
"277",4952,1981,10,26,51,2,"control",NA,52,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,38,"3112",NA,"0",NA,"0","0",NA,NA,NA,NA
"278",4948,1981,10,26,51,2,"control",NA,44,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,54,172,"2658",NA,"0",NA,"0","0","S",14,NA,NA
"279",4956,1981,10,26,51,2,"control",NA,71,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,22,22,"3113",NA,"0",NA,"0","0",NA,NA,NA,NA
"280",4958,1981,10,26,51,2,"control",NA,74,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,21,22,"3114",NA,"0",NA,"0","0",NA,NA,NA,NA
"281",4941,1981,10,26,51,4,"control",NA,13,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,34,42,"3060",NA,"0",NA,"0","0",NA,NA,NA,NA
"282",4953,1981,10,26,51,4,"control",NA,62,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,38,51,"2665",NA,"0",NA,"0","0",NA,NA,NA,NA
"283",4950,1981,10,26,51,4,"control",NA,47,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,54,145,"2947",NA,"0",NA,"0","0","SW",76,NA,NA
"284",4944,1981,10,26,51,4,"control",NA,27,"DS","Dipodomys spectabilis","M","Z",NA,NA,NA,NA,NA,NA,49,78,"3115",NA,"3116",NA,"0","0",NA,37,NA,NA
"285",4937,1981,10,25,51,6,"control",NA,74,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,23,17,"4909",NA,"0",NA,"0","0",NA,NA,NA,NA
"286",4942,1981,10,26,51,8,"control",NA,23,"PF","Perognathus flavus","F",NA,NA,NA,NA,"P",NA,NA,15,9,"8114",NA,"0",NA,"0","0",NA,NA,NA,NA
"287",4954,1981,10,26,51,9,"control",NA,64,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,38,49,"2610",NA,"0",NA,"0","0",NA,NA,NA,NA
"288",4951,1981,10,26,51,9,"control",NA,47,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,47,"3117",NA,"0",NA,"0","0",NA,NA,NA,NA
"289",4947,1981,10,26,51,9,"control",NA,43,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,38,43,"3118",NA,"0",NA,"0","0",NA,NA,NA,NA
"290",4957,1981,10,26,51,9,"control",NA,73,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,51,136,"2690",NA,"0",NA,"0","0","S",54,NA,NA
